track_id,tempo,loudness,duration,key,mode,time_signature
TRAEWYQ128F9306C38,103.053,-17.772,138.84036,0,1,5
TRAEXAN128EF354542,82.634,-10.575,317.54404,10,0,4
TRAEXEA128F933C67D,125.1,-9.224,159.60771,9,1,4
TRAEXGP128F4283791,21.438,-24.773,164.98893,2,1,1
TRAEXHW128F92E2602,91.97,-4.952,254.51057,1,1,4
TRAEXLG128F932B2EC,146.454,-3.8,100.8322,1,1,4
TRAEXNK128F14901F8,79.05,-17.472,44.19873,0,1,7
TRAEXSE128F4249171,89.696,-5.967,267.33669,7,1,3
TRAEXTM128E07811E1,110.768,-9.035,149.99465,5,1,4
TRAEXXT128F427AF12,105.982,-11.96,354.06322,7,1,4
TRAEXYP128F4231193,135.958,-5.15,213.55057,5,1,4
TRAEYHF128F14B06D0,132.595,-6.862,328.9073,9,1,1
TRAEYJG12903C98F15,93.32,-15.644,252.86485,5,0,5
TRAEYQC128F4239093,126.555,-13.341,203.83302,2,1,4
TRAEYXM12903CF8B86,89.848,-15.605,185.20771,8,1,1
TRAEZAZ128F930608E,165.271,-7.64,223.50322,9,1,4
TRAEZFJ128F422A5C0,142.946,-3.198,225.20118,10,1,5
TRAEZKA128F4282B79,155.049,-8.228,192.26077,11,0,4
TRAEZLQ128F427F954,106.002,-6.621,268.95628,9,1,4
TRAEZMX128F425C3CE,66.595,-8.274,253.04771,1,1,1
TRAEZWE128F4244505,92.277,-11.19,180.79302,2,0,4
TRAFAAS12903CF0BE2,122.0,-6.994,323.7873,2,1,4
TRAFABD128F9321D41,110.167,-29.692,200.28036,4,1,4
TRAFABO128F933DE53,150.012,-6.51,276.45342,7,1,4
TRAFAEO128F92E9A19,98.0,-5.19,446.32771,2,0,4
TRAFAGF128F93184F8,127.882,-8.341,288.20853,1,1,4
TRAFAIB128F426E636,84.956,-6.465,223.92118,5,1,4
TRAFAID128F4243DAF,152.02,-10.481,242.28526,6,0,4
TRAFAJA128F9333A92,120.954,-8.637,295.94077,2,1,4
TRAFAJC128E078888B,159.212,-19.368,82.85995,4,0,3
TRAFAKH128F9339643,116.829,-10.164,274.46812,4,1,4
TRAFAKZ128F933D7B9,177.598,-11.854,165.51138,0,1,4
TRAFAQY12903CA70F7,145.18,-2.323,170.84036,10,1,4
TRAFATP128F424A9B7,91.488,-9.89,170.23955,5,1,4
TRAFAXI128F9303F5B,85.006,-11.777,295.1571,5,1,4
TRAFBBP128F92F6CC9,165.294,-11.74,413.33506,9,1,4
TRAFBDA128F14592A9,78.666,-12.354,343.40526,0,1,7
TRAFBDW128F932C0DA,85.94,-5.477,188.49914,11,0,4
TRAFBGP128F1451DFF,101.663,-7.884,257.20118,7,1,4
TRAFBIO128F930138A,79.042,-15.404,107.28444,8,1,5
TRAFBMB128F424FAA4,110.674,-18.086,228.49261,0,1,1
TRAFBML128F93163FB,189.825,-6.186,207.17669,11,0,4
TRAFBPN128F428B8CF,140.056,-16.765,259.52608,4,0,3
TRAFBSU12903D11AEC,84.72,-13.397,226.66404,10,1,4
TRAFBVU128F426B3F6,112.277,-4.061,317.36118,10,1,4
TRAFBXW128E0787291,120.521,-10.815,244.87138,9,0,4
TRAFBYD128F424ECD2,71.533,-11.58,318.45832,2,1,4
TRAFCHV12903C9D7A4,101.624,-17.13,105.42975,4,1,3
TRAFCMW128F933E808,118.796,-6.828,228.0224,5,1,1
TRAFCPP128F426EC01,136.821,-20.174,156.42077,0,1,4
TRAFCVI128C7196BE6,158.57,-13.486,237.45261,10,1,4
TRAFCWJ128F42515AE,80.864,-10.913,271.22893,5,1,1
TRAFCZM128F931AD24,93.33,-8.559,371.64363,1,1,1
TRAFDBU128F93095F8,102.009,-8.328,211.17342,11,0,4
TRAFDFA128F932C065,130.136,-3.963,224.28689,11,0,4
TRAFDFD128F14B07AB,120.183,-7.848,149.18485,2,1,4
TRAFDJI128F427274E,186.128,-5.745,153.93914,7,1,4
TRAFDPK128F930F2A3,173.221,-6.962,126.87628,7,1,4
TRAFDQJ12903CA09B9,93.265,-7.094,209.97179,0,1,4
TRAFDQM128F9337218,128.399,-5.851,206.18404,11,1,4
TRAFDRG128F42797B6,150.077,-5.626,329.37751,10,0,4
TRAFDXV12903D085CF,123.094,-14.904,167.6273,6,0,4
TRAFEEO12903CFEC87,116.49,-2.93,409.96526,9,1,4
TRAFEJT128F4252BF1,93.119,-13.391,130.92526,5,0,4
TRAFELG128F427C373,130.12,-3.663,184.37179,4,0,4
TRAFEOY128F4259E97,90.033,-8.885,189.07383,1,1,4
TRAFEPC128F4237505,133.155,-7.294,330.26567,5,1,5
TRAFEUS128F4258E64,0.0,-25.585,220.05506,0,0,1
TRAFEZF128F426C497,140.027,-3.693,260.33587,5,1,4
TRAFFCC128F9348D0D,114.045,-11.101,171.2322,0,1,5
TRAFFDW12903CE53B6,140.044,-9.041,269.322,0,1,4
TRAFFEE12903CC04B4,60.509,-16.067,180.37506,7,1,5
TRAFFEM128F42A2223,98.509,-19.751,154.38322,1,1,4
TRAFFEQ12903CF4356,139.972,-8.966,128.83546,5,0,4
TRAFFIW128F4236391,94.994,-14.058,168.12363,5,0,1
TRAFFKV12903CE29B5,102.605,-14.213,234.68363,5,0,1
TRAFFPR128F421A35F,131.121,-6.547,184.05832,1,1,4
TRAFFRG128F421BD23,125.958,-7.341,282.85342,9,1,4
TRAFFSE128F429FB8D,163.083,-21.858,178.75546,4,0,1
TRAFGCY128F4246B9C,115.919,-12.634,310.20363,11,1,4
TRAFGKU128F42889EF,80.996,-8.64,247.71873,6,0,4
TRAFGMJ128F930F532,171.329,-9.295,241.97179,1,1,3
TRAFGPC128F9310D55,75.889,-8.502,114.02404,6,0,5
TRAFGTJ128F42802B8,101.272,-11.126,165.53751,5,1,3
TRAFGYR128F930F410,140.019,-14.1,231.94077,10,0,5
TRAFHBH128F42970EF,82.733,-14.199,291.83955,10,1,4
TRAFHBM128F92EE7B0,104.805,-3.599,74.68363,5,0,1
TRAFHHN128F9317216,84.461,-4.533,194.45506,7,0,4
TRAFHJI128F9302CFF,109.072,-5.73,187.24526,1,1,5
TRAFHKA128F429F7C0,174.609,-16.055,162.87302,0,0,4
TRAFHRS128F14599C0,99.059,-9.429,280.00608,1,1,4
TRAFHWP128F9333343,130.513,-8.285,262.24281,0,1,3
TRAFHYI128F92F87BB,93.924,-5.251,419.68281,1,1,4
TRAFIBB128F4242351,120.583,-11.331,211.9571,1,0,4
TRAFIBT128F92FA8DE,162.984,-16.375,244.27057,8,1,4
TRAFICE128F4294E27,111.006,-17.532,46.86322,6,1,1
TRAFIDH128F4275C0D,170.702,-10.791,255.00689,7,1,4
TRAFIGU12903CC70C2,113.966,-4.678,214.09914,9,0,4
TRAFIHK12903CBDFF1,160.052,-11.104,233.66485,4,0,3
TRAFIKF128F92FD338,110.603,-9.23,161.74975,3,1,3
TRAFINB128F426E2F1,158.982,-22.088,250.72281,1,1,1
TRAFIPS128F428AF8E,63.334,-19.736,109.16526,7,1,5
TRAFIQB128F423DCBA,157.532,-12.067,215.43138,2,1,4
TRAFISG128F4263F8A,130.815,-9.873,116.4273,7,1,1
TRAFITO12903D0D16A,150.782,-14.467,294.05995,0,1,5
TRAFJBM128F9307AA0,132.188,-7.121,401.97179,5,1,1
TRAFJIW128E078E1DE,94.993,-6.618,235.10159,6,1,4
TRAFJJJ128E078E0B8,126.007,-9.805,283.24526,0,1,4
TRAFJKG128F9332800,246.5,-11.906,1054.37995,9,1,4
TRAFJQT12903CAA19E,123.709,-12.483,31.42485,4,1,4
TRAFJRD128F4288F65,154.603,-14.799,207.20281,4,0,4
TRAFJRJ128F932EC8C,216.196,-5.184,211.74812,5,1,7
TRAFJUG128F92C77B1,172.35,-9.027,279.74485,8,0,3
TRAFJUT128F42358BC,120.663,-8.06,133.82485,10,0,4
TRAFJUW128F427A988,176.349,-10.96,267.67628,5,1,4
TRAFJVH128F42BC25E,106.435,-6.57,247.562,6,0,4
TRAFJVI128F428FA50,141.681,-7.012,192.20853,4,0,4
TRAFJVT128F4235E2B,151.869,-7.345,239.67302,9,1,5
TRAFJXD128F931D0C4,117.368,-8.107,166.42567,2,1,4
TRAFJYB128F9311212,130.098,-7.295,259.63057,10,0,1
TRAFKBW128F428C4E6,130.823,-9.793,229.40689,11,0,5
TRAFKDF12903D09556,108.417,-9.322,156.29016,2,1,4
TRAFKDG12903CAB85C,116.992,-7.077,277.10649,5,1,4
TRAFKDY128F932079B,117.985,-16.889,749.81832,0,1,3
TRAFKFP128F93366A1,90.055,-9.109,264.25424,5,0,1
TRAFKHA12903CF0E89,123.994,-6.042,437.9424,3,0,4
TRAFKII128F1487F99,77.352,-9.992,338.02404,10,0,3
TRAFKKS128F92E3F23,141.749,-3.353,199.28771,2,1,4
TRAFKLJ128F9331BE6,127.981,-5.299,395.28444,6,1,4
TRAFKLP128F423A724,81.828,-6.359,308.53179,5,0,4
TRAFKMJ128F14661D8,136.271,-4.092,277.81179,9,1,4
TRAFKPI128EF357763,121.945,-8.755,204.14649,0,1,4
TRAFKRE128F932002B,87.953,-8.901,227.70893,1,1,4
TRAFKRN128F4215CC8,84.001,-10.242,227.94404,0,1,1
TRAFKSA128F930F4FA,179.831,-8.15,246.07302,1,0,4
TRAFKTU128F4234726,120.731,-10.537,341.75955,1,1,4
TRAFKUS128F92D28DC,120.038,-5.074,184.0322,2,1,4
TRAFLAR128F427FE8D,110.598,-15.893,225.74975,8,1,4
TRAFLDX128F92DE085,144.232,-14.361,201.92608,10,1,4
TRAFLFY128F92C637A,86.463,-22.272,199.05261,4,0,4
TRAFLGM128F9358F47,109.847,-11.556,175.72526,2,0,4
TRAFLMU128F4274A4D,92.998,-5.958,274.78159,4,1,5
TRAFLNZ128F92FE8CB,85.551,-12.935,363.20608,2,1,1
TRAFLYF128F1477D12,121.375,-12.325,165.25016,11,1,4
TRAFLYL128F932DB93,74.384,-7.638,1598.1971,10,1,7
TRAFLZY128F148959F,127.15,-2.895,184.00608,4,0,4
TRAFMAA12903CF56C6,84.895,-13.422,338.12853,9,0,4
TRAFMDA128F4224347,158.767,-18.338,196.88444,0,1,1
TRAFMEJ128F4284652,137.537,-17.425,12.12036,7,1,1
TRAFMES128F930AB06,81.767,-4.665,184.18893,4,1,4
TRAFMGJ128F4262151,0.0,-34.033,3.99628,10,1,4
TRAFMHB12903CF4F12,111.428,-14.173,201.74322,7,1,4
TRAFMHY128F92FDDBF,108.445,-9.505,90.90567,8,1,4
TRAFMIA128F92E2B2B,130.325,-12.26,210.54649,1,0,1
TRAFMIO12903CAF172,182.879,-18.025,191.97342,0,0,1
TRAFMME128F932B4D5,207.974,-4.459,140.40771,2,0,4
TRAFMNM128F4251008,176.279,-23.549,197.22404,0,1,4
TRAFMPX128F4246C49,91.011,-3.67,219.81995,8,1,4
TRAFMQA12903CDA8D3,127.891,-3.809,250.67057,11,1,4
TRAFMZT12903CBAE53,89.925,-4.403,243.25179,6,1,4
TRAFNAH128F42A400D,103.621,-15.712,227.36934,0,1,4
TRAFNBM128F92F4F88,120.138,-12.745,197.72036,4,0,3
TRAFNEI128F1458CAA,201.006,-13.358,281.52118,9,1,4
TRAFNGR12903CE3ACF,120.066,-9.333,130.19383,8,1,4
TRAFNJM128F933D6DB,142.895,-2.713,183.58812,7,0,4
TRAFNMJ128F92D15D8,108.128,-15.354,148.24444,7,1,4
TRAFNNT128F92E4E81,100.095,-8.498,277.7073,7,0,4
TRAFNPA128EF34E7A7,89.001,-5.729,194.45506,0,1,4
TRAFNVQ12903CE7322,149.567,-17.081,349.51791,1,1,4
TRAFNVU128F932361A,84.894,-17.186,175.25506,8,1,5
TRAFNWS128F931A45D,74.392,-13.983,271.85587,0,1,3
TRAFOHK128F425F232,120.859,-8.525,269.81832,11,0,4
TRAFOKY128F4276D91,170.081,-6.72,120.86812,6,1,5
TRAFOKY128F92ED751,82.282,-3.8,229.45914,9,1,4
TRAFONO128F4248100,138.378,-6.778,255.21587,9,1,4
TRAFOTS128F42255A6,99.901,-6.611,155.03628,4,1,4
TRAFOZW128F92F1594,148.012,-4.333,169.58649,0,1,4
TRAFPAY128F146B23B,126.46,-8.977,259.05587,11,0,4
TRAFPDD128F92FBBA6,138.83,-22.645,276.79302,7,1,1
TRAFPFW128F423B0A6,94.005,-6.965,385.2273,1,1,4
TRAFPGA12903CE1F1C,147.347,-11.368,1037.68771,11,0,4
TRAFPHE128F4267123,204.064,-20.575,99.3171,2,1,1
TRAFPIX128F42369C3,92.012,-8.963,348.02893,4,0,4
TRAFPLF12903CD8AE1,79.685,-23.155,53.31546,6,0,4
TRAFPPX128F92DD3E1,118.66,-9.215,189.43955,2,1,1
TRAFPQG128E07870D6,159.502,-15.45,186.5922,4,0,3
TRAFPST128F932BBE0,174.865,-2.182,49.94567,10,0,4
TRAFQAJ128F429458C,174.437,-11.51,212.32281,0,1,4
TRAFQBZ128F93440E2,116.837,-6.076,87.11791,11,0,1
TRAFQCJ128F4244503,115.937,-12.011,161.802,10,1,4
TRAFQEF128F93561A7,180.327,-5.319,258.19383,2,1,1
TRAFQEG128F92FC332,168.935,-12.439,250.85342,2,1,4
TRAFQFD128F9343706,181.748,-3.478,152.65914,2,1,1
TRAFQFM128E078EC97,174.69,-2.973,289.30567,7,1,4
TRAFQIV12903CFC000,85.326,-5.631,232.38485,11,0,5
TRAFQJK128F92F5EBE,86.006,-12.008,237.97506,9,0,5
TRAFQJT12903CF4891,96.22,-14.808,181.62893,5,1,4
TRAFQKX128F9347448,93.594,-9.104,106.60526,10,1,3
TRAFQMD128F92D4950,124.487,-11.401,257.95873,4,1,4
TRAFQOF128F933E3BA,130.019,-8.078,558.28853,0,1,4
TRAFQQM128F92E2FD0,164.52,-8.667,114.93832,0,1,1
TRAFQVV128F4260033,87.899,-4.774,229.01506,4,0,4
TRAFRBN128F93095F4,140.025,-8.948,241.68444,0,0,4
TRAFRCH12903CEA22D,133.986,-5.92,153.33832,4,1,4
TRAFRDS12903CC0C66,119.996,-8.147,266.00444,7,1,4
TRAFRFF128F931DCEF,164.698,-17.83,307.51302,4,0,4
TRAFRFF128F9345B75,165.971,-8.592,251.76771,11,1,4
TRAFRJH128E0781C5B,98.823,-20.142,159.11138,1,1,7
TRAFRKR128F427D6E6,96.989,-6.297,241.03138,2,1,4
TRAFRKU128F933CE16,119.713,-8.087,404.58404,7,1,4
TRAFRLV128F4267ADF,135.951,-14.977,226.06322,11,1,1
TRAFRQY128F93186FB,139.977,-3.394,238.94159,0,1,4
TRAFRTX128F93426B7,147.83,-12.338,383.29424,4,1,1
TRAFRVU128F42649A6,161.456,-7.3,222.30159,4,1,4
TRAFRWD12903CC4A88,60.757,-18.105,308.92363,9,1,3
TRAFRYJ128F92E638B,133.903,-6.962,441.96526,10,0,3
TRAFSAO128F92EFA4B,92.742,-9.573,342.20363,0,1,7
TRAFSAP128E0780ECF,205.245,-12.455,234.762,0,1,4
TRAFSGJ12903CAA742,142.398,-26.997,181.08036,9,1,4
TRAFSGL128F42ADA3E,126.986,-16.372,287.99955,2,1,1
TRAFSIP128F9301AE9,229.808,-10.596,142.52363,5,0,4
TRAFSKF128F145CC8C,98.681,-7.551,148.74077,0,1,3
TRAFSLJ128F14913B0,128.601,-20.524,163.39546,10,1,1
TRAFSQP128F424C04F,206.454,-16.683,128.93995,8,1,4
TRAFSSU128EF344074,147.055,-17.518,416.44363,1,1,1
TRAFTAM128F4294843,95.684,-2.98,276.03546,0,1,4
TRAFTCT128F425A900,86.971,-8.7,184.55465,7,1,4
TRAFTDN128F427C29D,134.5,-6.36,381.17832,7,1,4
TRAFTDZ128F42355ED,115.449,-12.407,207.93424,0,0,4
TRAFTFF128F930F77C,153.211,-5.145,265.61261,10,0,7
TRAFTJB128F931919E,138.213,-13.214,201.9522,5,1,4
TRAFTMA128F933A3D7,193.575,-10.27,273.78893,4,0,1
TRAFTOE12903CF3F5E,59.983,-14.562,115.25179,4,1,4
TRAFTPO128F9313CF8,153.086,-10.091,310.59546,4,1,4
TRAFTRX128F422D182,98.085,-4.347,162.69016,2,0,7
TRAFTRY128F9329C26,152.457,-4.309,211.87873,4,0,4
TRAFTVR128F14775A1,95.986,-9.722,273.18812,8,0,4
TRAFUAM128F423640A,94.18,-7.242,223.11138,2,0,4
TRAFUGB128F92EDEDC,103.244,-8.419,224.7571,5,1,4
TRAFUKW12903CD802A,109.057,-13.589,166.03383,9,0,4
TRAFUOZ128EF35A549,176.756,-20.373,108.85179,7,1,4
TRAFURE12903D1135B,66.931,-12.626,214.93506,7,1,4
TRAFUTE128F930F510,141.379,-8.278,326.16444,0,1,4
TRAFUTO128F428E434,139.963,-9.134,286.58893,4,0,3
TRAFUWI128F934C730,200.199,-7.51,261.79873,8,1,4
TRAFUWS128F9320678,175.613,-11.257,366.70649,5,0,1
TRAFUXV128F148C901,111.868,-12.831,165.61587,4,1,1
TRAFVDP128F425F856,117.772,-20.819,244.61016,10,1,5
TRAFVDV128F42936BA,69.704,-13.558,242.70322,2,1,1
TRAFVEB128F933CA60,114.028,-17.896,159.242,0,1,3
TRAFVME128F4269F32,124.988,-12.066,409.91302,1,1,4
TRAFVTW128F92CDA70,152.363,-21.63,149.2371,2,1,4
TRAFVUV128F4282D36,137.971,-9.783,436.21832,6,0,4
TRAFVWT128F42B1656,125.009,-11.005,353.17506,10,0,4
TRAFVYN128F42149F0,161.26,-14.38,24.0322,1,1,3
TRAFWCO12903CB146E,91.76,-13.411,111.80363,7,1,4
TRAFWEV128F428D391,189.616,-8.522,210.07628,2,1,4
TRAFWGD128F422F352,126.773,-5.094,325.11955,6,1,4
TRAFWIJ128F93305F6,94.009,-10.906,237.68771,6,0,4
TRAFWMO128F92E8216,145.323,-7.817,296.93342,2,1,4
TRAFWOX12903CC1FA8,135.599,-13.818,423.07873,0,1,3
TRAFWRG128F4295089,168.459,-5.145,204.25098,7,1,4
TRAFWVO128F9300880,186.501,-6.893,78.75873,4,1,1
TRAFXAM128F9349349,153.3,-8.299,165.35465,5,1,4
TRAFXCL128F92E7FFD,137.192,-10.061,170.1873,7,1,1
TRAFXCP128F93182DD,117.996,-5.0,77.94893,6,0,5
TRAFXEY128F148AECD,78.588,-8.072,265.1424,9,0,3
TRAFXHL128F148D175,189.524,-19.544,291.57832,7,1,4
TRAFXMZ128F42AFC47,86.296,-10.401,141.24363,7,1,4
TRAFXPQ128F425385C,138.308,-23.815,169.1424,1,1,4
TRAFXSK128F9342717,186.549,-9.909,159.242,2,1,4
TRAFXSM128F92E5541,64.033,-12.584,380.81261,0,1,3
TRAFXST128F92C5B0A,187.566,-9.86,279.74485,4,0,4
TRAFXYN128F148B3B4,161.47,-10.478,390.66077,7,1,4
TRAFXZW128F14B0914,150.209,-9.95,248.71138,9,1,1
TRAFYAV128F42ACA8C,134.552,-9.224,188.94322,4,0,4
TRAFYEG12903CB647E,146.143,-13.01,163.63057,7,1,3
TRAFYGA128F425A92C,124.973,-4.357,269.94893,5,0,4
TRAFYGI12903CE9B9A,242.393,-9.606,181.81179,7,1,4
TRAFYGO128F42727E7,149.913,-6.259,260.20526,5,0,4
TRAFYNE128F422F3CB,146.013,-5.099,202.23955,4,0,1
TRAFYRA128F92FD549,150.799,-9.71,218.40934,9,1,4
TRAFYRO128F42ACFC7,106.58,-10.587,350.4322,10,0,1
TRAFYSO128F4284276,137.387,-35.702,58.122,10,1,4
TRAFYUE12903CAFDF3,127.874,-11.009,456.51546,11,0,4
TRAFYUL128F4247173,131.045,-5.045,397.42649,9,1,4
TRAFYVC128F4268F8B,133.392,-8.688,301.06077,1,0,3
TRAFYWM128F422AA37,93.443,-13.577,169.97832,10,1,1
TRAFYYU128F4229376,95.611,-4.912,148.92363,9,1,4
TRAFZHK128F145E86B,104.587,-4.739,228.62322,5,1,4
TRAFZIM128F427D344,127.191,-10.19,119.71873,5,0,1
TRAFZKN128F92E11AD,118.355,-6.586,195.10812,5,1,4
TRAFZKY128EF36588B,146.852,-13.149,52.79302,1,1,3
TRAFZLA128F42ADCCB,131.981,-10.771,221.49179,7,1,4
TRAFZRL128F428E465,131.279,-6.209,274.59873,7,1,4
TRAFZTM12903CB1F7B,85.322,-5.497,461.24363,8,1,3
TRAFZVZ12903CE7548,120.039,-4.017,414.1971,7,1,4
TRAFZYZ128F427DD76,117.269,-11.552,186.67057,7,1,4
TRAGAAF128F9338911,93.331,-12.446,291.13424,3,1,5
TRAGACJ128F427118C,129.493,-8.925,252.682,5,1,4
TRAGACV128F1474DEC,160.158,-5.893,216.89424,9,1,4
TRAGADP128EF341C7F,97.004,-11.485,230.53016,11,1,4
TRAGAGQ128E0781352,107.657,-10.011,217.96526,4,1,1
TRAGAHW12903CA6DBE,110.19,-12.469,309.96853,4,1,4
TRAGALB128EF3676EC,105.324,-14.957,261.14567,8,0,4
TRAGALM128F4236C86,85.012,-5.167,200.38485,1,1,4
TRAGANK128F428A5CD,190.922,-3.761,113.47546,8,1,3
TRAGAPY128F92F5DDE,127.844,-8.183,281.33832,10,1,4
TRAGAQX128F429ABFE,118.577,-11.786,209.34485,7,0,4
TRAGARS128F427216A,117.947,-8.066,208.48281,8,1,4
TRAGAVB128F932585E,111.315,-8.351,365.16526,4,1,4
TRAGAVF128F424829B,112.88,-12.581,151.37914,7,1,4
TRAGAVU128F427E6E0,166.989,-12.256,350.56281,10,0,4
TRAGBBI128F4261828,100.171,-10.256,469.60281,4,0,3
TRAGBHV128F4295074,185.409,-4.625,128.49587,7,1,4
TRAGBMD128F429AB9D,115.007,-28.346,412.21179,2,0,4
TRAGBND128F92FC400,96.311,-13.807,340.50567,7,1,4
TRAGBOA128F4232A6E,140.462,-9.29,249.05098,0,1,4
TRAGBOR128F92E1064,162.733,-4.277,508.96934,11,1,4
TRAGBPI128E0792998,118.101,-7.219,524.87791,1,1,4
TRAGCDN128F932855A,71.608,-18.473,292.5971,6,1,1
TRAGCED128F9355912,131.968,-4.63,188.29016,9,0,4
TRAGCKB128F92E9BCA,119.331,-7.717,321.64526,0,1,4
TRAGCMO12903CE20CD,141.231,-8.523,879.69914,3,0,3
TRAGCRL128F4254E80,194.028,-14.328,165.09342,7,0,4
TRAGCSE128F425FE4B,101.529,-16.934,330.97098,7,1,4
TRAGCSY128F14546B1,148.458,-3.968,169.66485,11,0,5
TRAGCTZ128F4290974,114.382,-13.644,210.46812,9,1,4
TRAGCUZ128F92E6E26,86.201,-9.422,250.56608,7,1,4
TRAGCVM128F92F33FF,121.988,-6.682,235.85914,8,1,4
TRAGCXQ128F426BDD9,127.962,-4.014,212.84526,4,1,3
TRAGCYG128F428C517,115.633,-11.718,327.83628,0,0,4
TRAGDAF128F92F928C,163.725,-11.957,229.53751,0,1,7
TRAGDCN128F92F9050,149.916,-9.803,261.04118,9,1,4
TRAGDDC128E0788279,164.192,-10.715,144.90077,11,0,4
TRAGDDL128F4248973,101.485,-11.91,175.98649,10,1,3
TRAGDEA128F4279040,100.855,-13.743,220.99546,2,1,4
TRAGDFG128F42934A0,139.778,-4.866,219.74159,2,1,4
TRAGDKW12903D0E755,114.272,-7.113,227.5522,1,1,5
TRAGDLM128F4233397,110.255,-7.736,380.682,2,1,5
TRAGDOT128F422F342,161.518,-6.852,202.47465,2,1,4
TRAGDPH128F9344020,201.123,-5.603,145.55383,4,1,4
TRAGDPS128F145F8EE,152.0,-5.247,289.59302,4,0,4
TRAGDRH128F93182E1,81.224,-5.031,79.93424,6,0,5
TRAGDVU12903CDCD8B,96.716,-10.294,261.642,7,1,4
TRAGDWI128F92D84B0,172.485,-3.889,263.3922,11,1,4
TRAGDYS12903CF569B,91.979,-10.203,314.06975,0,1,4
TRAGEAS128F4258B9E,96.848,-17.471,192.62649,0,1,3
TRAGEFB128F92C6CA9,119.976,-5.659,231.73179,8,1,4
TRAGEFP128F429B217,110.058,-15.498,182.33424,10,0,4
TRAGEHE128F423E5A1,95.315,-10.328,933.642,0,1,1
TRAGEMO128F9306A84,66.963,-16.165,140.12036,2,1,1
TRAGEPD128F4247B81,134.837,-8.085,219.19302,1,1,4
TRAGEQI128F429154D,91.498,-6.407,419.68281,11,1,3
TRAGETA128F4272C38,203.994,-3.211,88.58077,5,1,1
TRAGEVR128F4276B92,120.938,-6.924,192.20853,5,0,4
TRAGEVS128F145FEAD,166.036,-13.666,179.04281,2,1,1
TRAGEXH12903CB4C10,95.981,-12.144,152.45016,8,1,4
TRAGEXW128F427A405,174.554,-4.442,324.91057,2,1,1
TRAGFDW128F14682F5,121.896,-16.486,383.16363,1,1,4
TRAGFDW128F933A421,118.017,-11.3,299.33669,10,1,4
TRAGFIS128F14947B0,125.022,-8.706,252.08118,11,0,4
TRAGFJM128F427E764,72.073,-9.502,170.05669,9,1,4
TRAGFOI128F428E060,84.826,-12.121,244.74077,0,1,5
TRAGFPP128E078F34C,145.271,-6.966,296.85506,3,1,4
TRAGFQG128F42418D5,90.158,-8.273,200.98567,7,1,4
TRAGFSV12903CE532D,130.786,-5.833,246.36036,0,1,4
TRAGFUR128E078B8B3,100.783,-7.239,211.59138,5,1,4
TRAGFVT128F92ECB5D,162.069,-5.676,289.2273,0,1,4
TRAGGEQ12903CC25DB,128.928,-7.075,171.15383,0,1,1
TRAGGHA128F4262D55,133.428,-11.14,204.85179,5,1,1
TRAGGKN12903CCA8EE,200.435,-5.189,225.14893,1,1,4
TRAGGMY12903CD9533,160.598,-7.033,211.90485,0,1,4
TRAGGQQ128F931D8E1,113.373,-4.116,190.56281,10,0,5
TRAGGSG128F92F6FD9,127.92,-9.464,552.93342,11,0,4
TRAGGSJ128F42A5AE1,86.819,-8.89,167.3922,10,1,4
TRAGGUB128F424FDB4,125.012,-7.255,505.67791,10,0,4
TRAGGVS128F4250CE8,129.088,-4.694,515.36934,4,0,3
TRAGGVT128F428F842,69.768,-16.407,170.94485,8,1,4
TRAGGXK12903CDA84B,118.295,-8.674,194.76853,2,0,1
TRAGHBO128F92D8C9E,71.312,-13.522,198.89587,10,1,1
TRAGHBP128E0793AF7,85.207,-14.361,313.70404,9,0,5
TRAGHCM128F9333324,153.667,-10.288,207.49016,0,1,4
TRAGHCZ12903CEC3EF,91.215,-9.298,358.19057,6,1,3
TRAGHDO12903CD9736,135.099,-11.613,246.30812,11,0,4
TRAGHGU128F92CC064,70.317,-17.214,298.13506,5,1,4
TRAGHHH12903CD1137,87.63,-7.401,20.79302,3,1,3
TRAGHID128F93156AF,142.351,-7.893,254.45832,4,0,3
TRAGHJX128F426F76F,80.7,-5.563,278.96118,9,1,4
TRAGHKK128F93240D1,80.79,-15.018,146.59873,7,1,4
TRAGHLT12903CAC941,140.989,-8.654,291.26485,6,1,4
TRAGHSE128F14743B2,137.567,-12.158,146.15465,7,1,4
TRAGHTH128F92F676E,216.023,-10.215,314.48771,8,0,4
TRAGIGX12903CF3AD4,112.998,-7.597,273.34485,11,1,4
TRAGIJH128F4280F72,122.842,-13.915,137.84771,10,1,1
TRAGIJM12903D11E62,154.631,-10.187,163.83955,3,1,4
TRAGIKK128F42424EF,176.16,-8.247,255.50322,7,1,4
TRAGIMU12903D1201D,93.283,-9.368,188.05506,5,1,3
TRAGIPY128F422D10B,150.75,-13.533,192.88771,3,1,4
TRAGJEF128F92E367E,172.514,-12.307,210.18077,8,1,1
TRAGJFW12903C9D027,93.417,-7.495,131.81342,10,1,4
TRAGJGX12903CB3F2F,130.272,-13.476,151.09179,10,0,4
TRAGJGZ128F421EE19,131.624,-11.383,191.73832,3,1,3
TRAGJNI128F9304EF4,147.853,-22.803,227.52608,3,1,4
TRAGJOX128F932551E,131.857,-8.415,201.03791,4,1,4
TRAGJPA128F92F9665,187.844,-7.896,316.96934,7,1,4
TRAGJQL128E078E840,82.789,-11.958,278.54322,6,1,5
